구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
개방화장실,서울제일침례교회,서울 마포구 환일길 7 서울제일침례교회,1,2,4,,37.55723338,126.96025
개방화장실,망원시장,서울 마포구 포은로6길 27 망원시장,1,2,3,,37.55602225,126.9064519
공중화장실,도화소어린이공원,서울 마포구 토정로37길 22 도화소어린이공원,1,4,5,,37.54104946,126.945355
개방화장실,원조마포왕갈비,서울 마포구 토정로 315 원조마포왕갈비,1,1,1,,37.53994661,126.9441493
개방화장실,마포 양촌리,서울 마포구 토정로 304 마포 양촌리,1,2,2,,37.54025747,126.9426879
개방화장실,마포원조주물럭,서울 마포구 토정로 294 마포원조주물럭,1,1,1,,37.54082515,126.9418581
공중화장실,와우근린공원,서울 마포구 와우산로30길 37 와우근린공원,1,2,2,,37.5526674,126.9303213
공중화장실,큰길어린이공원,서울 마포구 월드컵북로 183 큰길어린이공원,1,3,3,,37.56779653,126.9082419
공중화장실,홍익문화공원,서울 마포구 와우산로21길 19-3 홍익문화공원,1,2,3,,37.55216324,126.9229873
개방화장실,애프터눈커피,서울 마포구 신촌로4길 22-14 애프터눈커피,1,1,1,,37.55733094,126.9275915
공중화장실,느티나무어린이공원,서울 마포구 연남로3길 80 느티나무어린이공원,1,1,2,,37.55950711,126.9187172
공중화장실,동교어린이공원,서울 마포구 연남로 3 동교어린이공원,1,1,2,,37.56009655,126.9234543
공중화장실,윗잔다리어린이공원,서울 마포구 양화로18안길 21 윗잔다리어린이공원,1,1,2,,37.55701305,126.9256694
개방화장실,홍익지구대,서울 마포구 양화로11길 63 홍익지구대,1,2,1,,37.55187634,126.9134625
공중화장실,서교어린이공원,서울 마포구 양화로11길 21 서교어린이공원,1,1,2,,37.55202007,126.9154759
개방화장실,삼성화재 빌딩,서울 마포구 양화로 81 삼성화재 빌딩,1,3,3,,37.55202552,126.9166837
개방화장실,아현동주민센터,서울 마포구 마포대로7길 18 아현동주민센터,1,2,2,,37.54712048,126.9522123
개방화장실,망원나들목체육관,서울 마포구 동교로1길 45 망원나들목체육관,1,3,5,,37.5527537,126.9008188
개방화장실,우리마포복지관,서울 마포구 신촌로26길 10 우리마포복지관,1,26,44,,37.55585899,126.9423208
개방화장실,적암빌딩,서울 마포구 신촌로 128 적암빌딩,1,2,2,,37.55574222,126.9399716
개방화장실,중소기업DMC타워,서울 마포구 성암로 189 중소기업DMC타워,1,3,4,,37.57675437,126.8978977
공중화장실,은행나무어린이공원,서울 마포구 성미산로29길 17 은행나무어린이공원,1,1,2,,37.56486462,126.9221981
공중화장실,잔다리어린이공원,서울 마포구 동교로 95 잔다리어린이공원,1,2,3,,37.55452657,126.9125323
공중화장실,아현시장 고객지원센터,서울 마포구 굴레방로 27-17 아현시장 고객지원센터,1,2,3,,37.5564475,126.95466
공중화장실,상암근린공원,서울 마포구 상암산로1길 71-7 상암근린공원,1,2,4,,37.57749406,126.8851244
공중화장실,부엉이근린공원,서울 마포구 가양대로 179 부엉이근린공원,1,3,5,,37.58457389,126.8831971
개방화장실,거구장,서울 마포구 백범로 23 거구장,1,2,3,,37.55281122,126.9379482
개방화장실,망원파출소,서울 마포구 망원로2길 63 망원파출소,1,1,1,,37.55433168,126.9027304
공중화장실,옹달샘어린이공원,서울 마포구 망원로4길 38 옹달샘어린이공원,1,1,2,,37.55500556,126.9022152
공중화장실,마포어린이공원,서울 마포구 마포대로4다길 30 마포어린이공원,1,2,3,,37.53584098,126.9436755
개방화장실,진도빌딩,서울 마포구 마포대로 44 진도빌딩,1,2,2,,37.53997301,126.9470983
개방화장실,도원빌딩,서울 마포구 마포대로 34 도원빌딩,1,2,2,,37.53926044,126.9461515
개방화장실,서강동주민센터,서울 마포구 독막로 165 서강동주민센터,1,2,4,,37.54773473,126.9320618
공중화장실,용강이동,서울 마포구 마포대로1길 19-1 용강이동,1,1,1,,37.53865763,126.94135
공중화장실,월드컵시범,서울 마포구 월드컵로 213 월드컵시범,1,2,3,,37.56544761,126.9008614
공중화장실,성산2교열린,서울 마포구 모래내로 70 성산2교열린,1,1,2,,37.56560238,126.9107689
공중화장실,홍제천열린,서울 마포구 월드컵로 221-46 홍제천열린,1,2,4,,37.56292032,126.9008647
공중화장실,망원유수지,서울 마포구 방울내로 19 망원유수지,1,2,4,,37.55807637,126.8983073
공중화장실,만리,서울 마포구 환일길 73-2 만리,1,2,2,,37.55193381,126.9622121
개방화장실,도화청소년문화의집,서울 마포구 도화2길 77 도화청소년문화의집,1,3,7,,37.53763402,126.9502163
개방화장실,마포문화아트센터,서울 마포구 대흥로20길 28 마포문화아트센터,1,3,12,,37.54990609,126.9455338
개방화장실,서강지구대,서울 마포구 독막로22길 8 서강지구대,1,1,1,,37.54734721,126.9293114
공중화장실,와우어린이공원,서울 마포구 독막로19길 20 와우어린이공원,1,1,2,,37.54857324,126.9249929
개방화장실,마포세무서,서울 마포구 독막로 234 마포세무서,1,14,28,,37.54652242,126.9394936
개방화장실,마포구청,서울 마포구 월드컵로 212 마포구청,1,3,4,,37.56631284,126.9016157
공중화장실,복사꽃어린이공원,서울 마포구 마포대로4길 11-2 복사꽃어린이공원,1,1,2,,37.53903462,126.9462952
개방화장실,모닝글로리,서울 마포구 와우산로 160 모닝글로리,1,2,4,,37.5551133,126.9305663
개방화장실,마포어르신돌봄센터,서울 마포구 토정로 148-14 마포어르신돌봄센터,1,3,9,,37.54508467,126.9270188
개방화장실,푸르메재단 넥슨어린이재활병원,서울 마포구 월드컵북로 494 푸르메재단 넥슨어린이재활병원,1,21,36,,37.58464743,126.8805203
개방화장실,성산종합사회복지관,서울 마포구 월드컵로 215 성산종합사회복지관,1,12,17,,37.5655,126.9003702
개방화장실,염리종합사회복지관,서울 마포구 대흥로24길 50 염리종합사회복지관,1,8,21,,37.55463975,126.9487442
개방화장실,SK허브블루오피스텔,서울 마포구 마포대로 204 SK허브블루오피스텔,1,2,2,,37.55202169,126.9565339
개방화장실,망원1동 주민센터,서울 마포구 포은로6길 10 망원1동 주민센터,1,3,5,,37.55558837,126.9055913
개방화장실,용강동주민센터,서울 마포구 토정로31길 31 용강동주민센터,1,2,4,,37.54231555,126.9427071
개방화장실,성지빌딩,서울 마포구 큰우물로 75 성지빌딩,1,6,6,,37.5412655,126.9462948
개방화장실,진영제2빌딩,서울 마포구 월드컵북로 78 진영제2빌딩,1,1,2,,37.56083654,126.916147
개방화장실,성산2동 주민센터,서울 마포구 월드컵북로30길 22 성산2동 주민센터,1,1,2,,37.56861384,126.9089695
개방화장실,합정동 주민센터,서울 마포구 월드컵로5길 11 합정동 주민센터,1,2,3,,37.55160042,126.9118263
개방화장실,망원청소년문화센터,서울 마포구 월드컵로25길 164 망원청소년문화센터,1,2,2,,37.55696543,126.8988178
개방화장실,홍대입구역,서울 마포구 양화로 지하 160 홍대입구역,1,8,22,,37.55689041,126.9236743
공중화장실,만리배수지,서울 마포구 환일7길 16 만리배수지,1,2,3,,37.55529622,126.9618607
개방화장실,대흥동 주민센터,서울 마포구 신촌로26길 10 대흥동 주민센터,1,3,4,,37.55585899,126.9423208
개방화장실,서강대역,서울 마포구 서강로 지하 118 서강대역,1,6,14,,37.5527051,126.9348083
개방화장실,도화동주민센터,서울 마포구 도화길 37 도화동주민센터,1,2,3,,37.54153106,126.9498753
개방화장실,망원2동 주민센터 공용,서울 마포구 방울내로7길 11 망원2동 주민센터 공용,1,2,3,,37.56031134,126.9023171
개방화장실,DMC산학연구센터,서울 마포구 매봉산로 37 DMC산학연구센터,1,2,2,,37.57605164,126.8905995
개방화장실,마포창업복지관,서울 마포구 매봉산로 18 마포창업복지관,1,4,6,,37.57417444,126.8899465
공중화장실,망원정마당,서울 마포구 동교로8안길 35-2 망원정마당,1,1,2,,37.55020315,126.9039752
개방화장실,공덕동주민센터,서울 마포구 만리재옛길 84 공덕동주민센터,1,2,3,,37.55017417,126.9600328
개방화장실,공덕역,서울 마포구 마포대로 지하 100 공덕역,1,3,7,,37.54452679,126.9513638
개방화장실,마포경찰서 별관,서울 마포구 마포대로 183 마포경찰서 별관,1,3,4,,37.55082899,126.9540177
개방화장실,풍림VIP텔 빌딩,서울 마포구 마포대로 127 풍림VIP텔 빌딩,1,2,2,,37.54619449,126.9521413
개방화장실,서교동주민센터,서울 마포구 동교로15길 7 서교동주민센터,1,2,4,,37.55511048,126.9145897
개방화장실,동부수도사업소,서울 성동구 고산자로10길 13 동부수도사업소,1,3,4,,37.5592312,127.0354364
개방화장실,서울숲 방문자센터,서울 성동구 뚝섬로 273 서울숲 방문자센터,1,2,2,,37.5431,127.0419
개방화장실,서울숲 커뮤니티센터,서울 성동구 뚝섬로 273 서울숲 커뮤니티센터,1,1,2,,37.54307015,127.0417991
개방화장실,서울숲 곤충식물원,서울 성동구 뚝섬로 273 서울숲 곤충식물원,1,1,1,,37.5414,127.0392
개방화장실,행당역,서울 성동구 행당로 지하 89 행당역,1,5,10,,37.55727844,127.029232
개방화장실,응봉역,서울 성동구 고산자로 123 응봉역,1,3,3,,37.55044823,127.0349279
개방화장실,왕십리역,서울 성동구 왕십리광장로 17 왕십리역,1,15,39,,37.56144175,127.0383942
개방화장실,서울숲역,서울 성동구 왕십리로 지하 77 서울숲역,1,8,20,,37.54361824,127.0447069
개방화장실,청계천 1호,서울 성동구 마장로35길 106 청계천 1호,1,3,4,,37.5691534,127.0454753
개방화장실,청계천 3호,서울 성동구 사근동길 65 청계천 3호,1,2,4,,37.5622774,127.0493442
개방화장실,청계천 4호,서울 성동구 살곶이길 7 청계천 4호,1,1,3,,37.5718989,127.0387264
개방화장실,금호역,서울 성동구 동호로 지하 104 금호역,1,6,5,,37.54811252,127.0158938
개방화장실,답십리역,서울 성동구 천호대로 지하 300 답십리역,1,4,10,,37.56644583,127.053181
개방화장실,뚝섬역,서울 성동구 아차산로 18 뚝섬역,1,6,12,,37.54718822,127.0473652
개방화장실,마장역,서울 성동구 마장로 지하 296,1,4,7,,37.56613896,127.0429849
개방화장실,상왕십리역,서울 성동구 왕십리로 지하 374 상왕십리역,1,5,11,,37.56397414,127.0298085
개방화장실,성수역,서울 성동구 아차산로 100 성수역,1,5,12,,37.54468253,127.0569828
개방화장실,신금호역,서울 성동구 금호로11길 2 신금호역,1,3,8,,37.55482186,127.0196723
개방화장실,신답역,서울 성동구 천호대로 232 신답역,1,2,3,,37.57069554,127.0454381
개방화장실,옥수역,서울 성동구 동호로 21 옥수역,1,2,2,,37.53992009,127.017224
개방화장실,왕십리역,서울 성동구 왕십리로 지하 300 왕십리역,1,5,10,,37.56122174,127.0366554
개방화장실,용답역,서울 성동구 용답길 86 용답역,1,2,4,,37.56543649,127.0544551
개방화장실,한양대역,서울 성동구 왕십리로 206 한양대역,1,5,15,,37.55557788,127.0435845
개방화장실,서울숲 수변휴게실,서울 성동구 뚝섬로 273 서울숲 수변휴게실,1,5,17,,37.5445,127.0377
개방화장실,서울숲 체육공원,서울 성동구 뚝섬로 273 서울숲 체육공원,1,6,10,,37.5461,127.0414
개방화장실,서울숲 습지생태원,서울 성동구 뚝섬로 273 서울숲 습지생태원,1,3,6,,37.54307015,127.0417991
개방화장실,서울숲 생태숲,서울 성동구 뚝섬로 273 서울숲 생태숲,1,5,10,,37.54307015,127.0417991
개방화장실,서울숲 주차장,서울 성동구 뚝섬로 273 서울숲 주차장,1,3,11,,37.5415,127.0435
개방화장실,서울숲 숲속놀이터,서울 성동구 뚝섬로 273 서울숲 숲속놀이터,1,4,21,,37.5432,127.0399
개방화장실,서울시립성동청소년수련관,서울 성동구 고산자로 260 서울시립성동청소년수련관,1,16,1,,37.56236301,127.036453
개방화장실,성동광진교육지원청,서울 성동구 고산자로 280 성동광진교육지원청,1,24,1,,37.56400914,127.0366883
