시간,유형,메시지
"오전 10:53:15","success","[33/490] 테라스힐빌딩 : 주소 검색 성공[road]"
"오전 10:53:15","info","[33/490] 테라스힐빌딩 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 테라스힐빌딩"""
"오전 10:53:15","success","[33/490] 테라스힐빌딩 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오전 10:53:15","success","[33/490] 테라스힐빌딩 : 변환 성공"
"오전 10:53:15","info","[34/490] 판타지타워 : 주소 검색 시도[road]-> ""세종특별자치시 한누리대로 2257, 판타지타워"""
"오전 10:53:15","info","[34/490] 판타지타워 : 역지오코딩 검증 중..."
"오전 10:53:16","success","[34/490] 판타지타워 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:16","success","[34/490] 판타지타워 : 주소 검색 성공[road]"
"오전 10:53:16","info","[34/490] 판타지타워 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 판타지타워"""
"오전 10:53:16","success","[34/490] 판타지타워 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:53:16","success","[34/490] 판타지타워 : 변환 성공"
"오전 10:53:16","info","[35/490] 퍼스트시티(소담동) : 주소 검색 시도[road]-> ""세종특별자치시 한누리대로 2007, 퍼스트시티"""
"오전 10:53:16","info","[35/490] 퍼스트시티(소담동) : 역지오코딩 검증 중..."
"오전 10:53:16","success","[35/490] 퍼스트시티(소담동) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:16","success","[35/490] 퍼스트시티(소담동) : 주소 검색 성공[road]"
"오전 10:53:16","info","[35/490] 퍼스트시티(소담동) : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 퍼스트시티"""
"오전 10:53:16","success","[35/490] 퍼스트시티(소담동) : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오전 10:53:16","success","[35/490] 퍼스트시티(소담동) : 변환 성공"
"오전 10:53:16","info","[36/490] 페스티벌2 : 주소 검색 시도[road]-> ""세종특별자치시 다정중앙로 52, 페스티발2"""
"오전 10:53:17","info","[36/490] 페스티벌2 : 역지오코딩 검증 중..."
"오전 10:53:17","success","[36/490] 페스티벌2 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:17","success","[36/490] 페스티벌2 : 주소 검색 성공[road]"
"오전 10:53:17","info","[36/490] 페스티벌2 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 페스티벌2"""
"오전 10:53:17","success","[36/490] 페스티벌2 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오전 10:53:17","success","[36/490] 페스티벌2 : 변환 성공"
"오전 10:53:17","info","[37/490] 펠리체타워1 : 주소 검색 시도[road]-> ""세종특별자치시 대평로 71, 펠리체타워1"""
"오전 10:53:17","info","[37/490] 펠리체타워1 : 역지오코딩 검증 중..."
"오전 10:53:17","success","[37/490] 펠리체타워1 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:17","success","[37/490] 펠리체타워1 : 주소 검색 성공[road]"
"오전 10:53:17","info","[37/490] 펠리체타워1 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 펠리체타워1"""
"오전 10:53:18","success","[37/490] 펠리체타워1 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (4m)"
"오전 10:53:18","success","[37/490] 펠리체타워1 : 변환 성공"
"오전 10:53:18","info","[38/490] 펠리체타워3 : 주소 검색 시도[road]-> ""세종특별자치시 한누리대로 2003, 펠리체타워3"""
"오전 10:53:18","info","[38/490] 펠리체타워3 : 역지오코딩 검증 중..."
"오전 10:53:18","success","[38/490] 펠리체타워3 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:18","success","[38/490] 펠리체타워3 : 주소 검색 성공[road]"
"오전 10:53:18","info","[38/490] 펠리체타워3 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 펠리체타워3"""
"오전 10:53:18","success","[38/490] 펠리체타워3 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (4m)"
"오전 10:53:18","success","[38/490] 펠리체타워3 : 변환 성공"
"오전 10:53:18","info","[39/490] 평리화장실 : 주소 검색 시도[jibun]-> ""세종특별자치시 조치원읍 평리 120"""
"오전 10:53:19","info","[39/490] 평리화장실 : 역지오코딩 검증 중..."
"오전 10:53:19","success","[39/490] 평리화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:19","success","[39/490] 평리화장실 : 주소 검색 성공[jibun]"
"오전 10:53:19","info","[39/490] 평리화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:53:19","success","[39/490] 평리화장실 : 변환 성공"
"오전 10:53:19","info","[40/490] 평산주유소 : 주소 검색 시도[road]-> ""세종특별자치시 조치원읍 허만석로 84"""
"오전 10:53:19","info","[40/490] 평산주유소 : 역지오코딩 검증 중..."
"오전 10:53:19","success","[40/490] 평산주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:19","success","[40/490] 평산주유소 : 주소 검색 성공[road]"
"오전 10:53:19","info","[40/490] 평산주유소 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 평산주유소"""
"오전 10:53:19","success","[40/490] 평산주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (31m)"
"오전 10:53:19","success","[40/490] 평산주유소 : 변환 성공"
"오전 10:53:19","info","[41/490] 포레뷰1차 : 주소 검색 시도[road]-> ""세종특별자치시 한누리대로 287, 세종포레뷰1"""
"오전 10:53:20","info","[41/490] 포레뷰1차 : 역지오코딩 검증 중..."
"오전 10:53:20","success","[41/490] 포레뷰1차 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:20","success","[41/490] 포레뷰1차 : 주소 검색 성공[road]"
"오전 10:53:20","info","[41/490] 포레뷰1차 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 포레뷰1차"""
"오전 10:53:20","success","[41/490] 포레뷰1차 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오전 10:53:20","success","[41/490] 포레뷰1차 : 변환 성공"
"오전 10:53:20","info","[42/490] 국민건강보험공단세종지사 : 주소 검색 시도[road]-> ""세종특별자치시 세종로 1234-5, 국민건강보험공단 세종"""
"오전 10:53:20","info","[42/490] 국민건강보험공단세종지사 : 역지오코딩 검증 중..."
"오전 10:53:20","success","[42/490] 국민건강보험공단세종지사 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:20","success","[42/490] 국민건강보험공단세종지사 : 주소 검색 성공[road]"
"오전 10:53:20","info","[42/490] 국민건강보험공단세종지사 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 국민건강보험공단세종지사"""
"오전 10:53:21","success","[42/490] 국민건강보험공단세종지사 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:53:21","success","[42/490] 국민건강보험공단세종지사 : 변환 성공"
"오전 10:53:21","info","[43/490] 이응다리 남측 화장실 : 주소 검색 시도[road]-> ""세종특별자치시 보람동 626-7"""
"오전 10:53:21","info","[43/490] 이응다리 남측 화장실 : 역지오코딩 검증 중..."
"오전 10:53:21","success","[43/490] 이응다리 남측 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:21","success","[43/490] 이응다리 남측 화장실 : 주소 검색 성공[road]"
"오전 10:53:21","info","[43/490] 이응다리 남측 화장실 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 이응다리 남측"""
"오전 10:53:21","info","[43/490] 이응다리 남측 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:53:21","info","[43/490] 이응다리 남측 화장실 : 입력좌표 vs 검색좌표 거리 = 43 m"
"오전 10:53:21","warning","[43/490] 이응다리 남측 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:53:21","success","[43/490] 이응다리 남측 화장실 : 변환 성공"
"오전 10:53:21","info","[44/490] 이응다리 북측 화장실 : 주소 검색 시도[road]-> ""세종특별자치시 세종동 114-401"""
"오전 10:53:22","info","[44/490] 이응다리 북측 화장실 : 역지오코딩 검증 중..."
"오전 10:53:22","success","[44/490] 이응다리 북측 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:22","success","[44/490] 이응다리 북측 화장실 : 주소 검색 성공[road]"
"오전 10:53:22","info","[44/490] 이응다리 북측 화장실 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 이응다리 북측"""
"오전 10:53:22","info","[44/490] 이응다리 북측 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:53:22","info","[44/490] 이응다리 북측 화장실 : 입력좌표 vs 검색좌표 거리 = 772 m"
"오전 10:53:22","warning","[44/490] 이응다리 북측 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:53:22","success","[44/490] 이응다리 북측 화장실 : 변환 성공"
"오전 10:53:22","info","[45/490] 장군119안전센터 : 주소 검색 시도[road]-> ""세종특별자치시 장군면 장척로 391, 장군면119지역대"""
"오전 10:53:22","info","[45/490] 장군119안전센터 : 역지오코딩 검증 중..."
"오전 10:53:23","success","[45/490] 장군119안전센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:23","success","[45/490] 장군119안전센터 : 주소 검색 성공[road]"
"오전 10:53:23","info","[45/490] 장군119안전센터 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 장군119안전센터"""
"오전 10:53:23","success","[45/490] 장군119안전센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오전 10:53:23","success","[45/490] 장군119안전센터 : 변환 성공"
"오전 10:53:23","info","[46/490] 장군치안센터 : 주소 검색 시도[road]-> ""세종특별자치시 장군면 장척로 393"""
"오전 10:53:23","info","[46/490] 장군치안센터 : 역지오코딩 검증 중..."
"오전 10:53:23","success","[46/490] 장군치안센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:23","success","[46/490] 장군치안센터 : 주소 검색 성공[road]"
"오전 10:53:23","info","[46/490] 장군치안센터 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 장군치안센터"""
"오전 10:53:24","success","[46/490] 장군치안센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:53:24","success","[46/490] 장군치안센터 : 변환 성공"
"오전 10:53:24","info","[47/490] 장기주유소 : 주소 검색 시도[road]-> ""세종특별자치시 장군면 장척로 408-7"""
"오전 10:53:24","info","[47/490] 장기주유소 : 역지오코딩 검증 중..."
"오전 10:53:24","success","[47/490] 장기주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:24","success","[47/490] 장기주유소 : 주소 검색 성공[road]"
"오전 10:53:24","info","[47/490] 장기주유소 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 장기주유소"""
"오전 10:53:24","success","[47/490] 장기주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (28m)"
"오전 10:53:24","success","[47/490] 장기주유소 : 변환 성공"
"오전 10:53:24","info","[48/490] 장애인형국민체육센터 : 주소 검색 시도[road]-> ""세종특별자치시 시청대로 591, 세종시 장애인형 국민체육센터"""
"오전 10:53:24","info","[48/490] 장애인형국민체육센터 : 역지오코딩 검증 중..."
"오전 10:53:25","success","[48/490] 장애인형국민체육센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:25","success","[48/490] 장애인형국민체육센터 : 주소 검색 성공[road]"
"오전 10:53:25","info","[48/490] 장애인형국민체육센터 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 형국민체육센터"""
"오전 10:53:25","info","[48/490] 장애인형국민체육센터 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:53:25","info","[48/490] 장애인형국민체육센터 : 입력좌표 vs 검색좌표 거리 = 6 m"
"오전 10:53:25","warning","[48/490] 장애인형국민체육센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:53:25","success","[48/490] 장애인형국민체육센터 : 변환 성공"
"오전 10:53:25","info","[49/490] 재께뜰근린공원 : 주소 검색 시도[road]-> ""세종특별자치시 반곡로 49"""
"오전 10:53:25","info","[49/490] 재께뜰근린공원 : 역지오코딩 검증 중..."
"오전 10:53:25","success","[49/490] 재께뜰근린공원 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:25","success","[49/490] 재께뜰근린공원 : 주소 검색 성공[road]"
"오전 10:53:25","info","[49/490] 재께뜰근린공원 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 재께뜰근린공원"""
"오전 10:53:26","success","[49/490] 재께뜰근린공원 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (72m)"
"오전 10:53:26","success","[49/490] 재께뜰근린공원 : 변환 성공"
"오전 10:53:26","info","[50/490] 전동면복합커뮤니티센터 : 주소 검색 시도[road]-> ""세종특별자치시 전동면 운주산로 386, 전동면 복합커뮤니티센터"""
"오전 10:53:26","info","[50/490] 전동면복합커뮤니티센터 : 역지오코딩 검증 중..."
"오전 10:53:26","success","[50/490] 전동면복합커뮤니티센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:26","success","[50/490] 전동면복합커뮤니티센터 : 주소 검색 성공[road]"
"오전 10:53:26","info","[50/490] 전동면복합커뮤니티센터 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 전동면복합커뮤니티센터"""
"오전 10:53:26","success","[50/490] 전동면복합커뮤니티센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (5m)"
"오전 10:53:26","success","[50/490] 전동면복합커뮤니티센터 : 변환 성공"
"오전 10:53:26","info","[51/490] 전동우체국 : 주소 검색 시도[road]-> ""세종특별자치시 전동면 전동로 3, 전동우체국"""
"오전 10:53:26","info","[51/490] 전동우체국 : 역지오코딩 검증 중..."
"오전 10:53:27","success","[51/490] 전동우체국 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:27","success","[51/490] 전동우체국 : 주소 검색 성공[road]"
"오전 10:53:27","info","[51/490] 전동우체국 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 전동우체국"""
"오전 10:53:27","success","[51/490] 전동우체국 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:53:27","success","[51/490] 전동우체국 : 변환 성공"
"오전 10:53:27","info","[52/490] 전동주유소 : 주소 검색 시도[road]-> ""세종특별자치시 전동면 운주산로 355"""
"오전 10:53:27","info","[52/490] 전동주유소 : 역지오코딩 검증 중..."
"오전 10:53:28","success","[52/490] 전동주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:53:28","success","[52/490] 전동주유소 : 주소 검색 성공[road]"
"오전 10:53:28","info","[52/490] 전동주유소 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 전동주유소"""
"오전 10:53:28","success","[52/490] 전동주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (17m)"
"오전 10:53:28","success","[52/490] 전동주유소 : 변환 성공"
"오전 10:53:28","info","[53/490] 전동파출소 : 주소 검색 시도[road]-> ""세종특별자치시 전동면 하노장4길 9, 전동치안센터"""
"오전 10:53:28","info","[53/490] 전동파출소 : 역지오코딩 검증 중..."
