구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","두지리체육공원","경기 파주시 적성면 솥뒤로123번길 28 두지리체육공원","1","1","1","",37.96210289,126.9057744
"공중화장실","탄현면행정복지센터","경기 파주시 탄현면 방촌로649번길 24-7 탄현면행정복지센터","1","7","13","09:00~21:00",37.80246048,126.7161233
"공중화장실","파주읍행정복지센터","경기 파주시 파주읍 술이홀로 295 파주읍행정복지센터","1","9","21","09:00~18:00",37.83074372,126.8199777
"공중화장실","파평면행정복지센터","경기 파주시 파평면 청송로 189-21 파평면행정복지센터","1","11","26","09:00~18:00",37.92188568,126.837603
"공중화장실","파주시청","경기 파주시 시청로 50 파주시청","1","70","85","",37.76004282,126.7798758
"공중화장실","파주시청 별관","경기 파주시 시청로 51 파주시청 별관","1","7","7","",37.76032388,126.7789375
"공중화장실","파주시청 환경동","경기 파주시 시민회관길 16-11 파주시청 환경동","1","10","15","",37.7583805,126.7797535
"공중화장실","임진각 주차장","경기 파주시 문산읍 임진각로 148-73 임진각 주차장","1","6","12","",37.89145032,126.7402795
"공중화장실","임진각 평화랜드","경기 파주시 문산읍 임진각로 148-33 임진각 평화랜드","1","5","10","",37.89030205,126.7422409
"공중화장실","통일동산공영주차장","경기 파주시 탄현면 필승로 398-25 통일동산공영주차장","1","5","9","",37.77897298,126.684606
"공중화장실","평생학습관","경기 파주시 금정3길 40 평생학습관","1","4","18","",37.75678721,126.774126
"공중화장실","문산행정복지센터","경기 파주시 문산읍 통일로 1680 문산행정복지센터","1","30","58","09:00∼18:00",37.85654905,126.7909555
"공중화장실","법원읍행정복지센터","경기 파주시 법원읍 사임당로907번길 21 법원읍행정복지센터","1","9","15","09:00~18:00",37.84916969,126.8823932
"공중화장실","금촌3동행정복지센터","경기 파주시 시청로 194 금촌3동행정복지센터","1","10","19","09:00~18:00",37.77141527,126.778354
"공중화장실","파주시종합복지관","경기 파주시 법원읍 술이홀로1333번길 63 파주시종합복지관","1","4","12","09:00-18:00",37.88424266,126.8754712
"공중화장실","농업기술센터","경기 파주시 통일로 600 농업기술센터","1","6","5","09:00~18:00",37.7639808,126.7955513
"공중화장실","파주시민방위교육장","경기 파주시 파주읍 교육길 13 파주시민방위교육장","1","4","3","09:00∼18:00",37.83088737,126.8330319
"공중화장실","파주시의회","경기 파주시 시청로 66 파주시의회","1","7","9","09:00~18:00",37.76034941,126.7806886
"공중화장실","적성면행정복지센터","경기 파주시 적성면 청송로 1013 적성면행정복지센터","1","9","18","07:30~18:00",37.95428412,126.9176152
"공중화장실","영국군전적지","경기 파주시 적성면 설마천로 447 영국군전적지","1","3","5","(3-9월)24시간",37.94638656,126.933509
