구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
공중화장실,백운주유소,전남 구례군 토지면 섬진강대로 4915 백운주유소,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.19265764,127.5383585
공중화장실,토지보건지소,전남 구례군 토지면 섬진강대로 5039 토지보건지소,1,1,2,(평일)09:00~18:00+(주말)09:00~18:00,35.1967348,127.526591
공중화장실,토지면사무소,전남 구례군 토지면 섬진강대로 5040 토지면사무소,1,5,3,(평일)09:00~18:00+(주말)09:00~18:00,35.19785657,127.5262201
공중화장실,토지우체국,전남 구례군 토지면 섬진강대로 5042 토지우체국,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.197349,127.5260551
공중화장실,복지회관,전남 구례군 토지면 섬진강대로 5046 복지회관,1,2,2,(평일)09:00~18:00+(주말)09:00~18:00,35.19761045,127.5258781
공중화장실,토지파출소,전남 구례군 토지면 섬진강대로 5058 토지파출소,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.198339,127.5246177
공중화장실,섬지뜰주유소,전남 구례군 토지면 섬진강대로 5081 섬지뜰주유소,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.19896448,127.5224969
공중화장실,토지주유소,전남 구례군 토지면 섬진강대로 5232 토지주유소,1,1,2,(평일)09:00~18:00+(주말)09:00~18:00,35.20336299,127.5071136
공중화장실,운조루,전남 구례군 토지면 운조루길 59,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.20594498,127.5152886
간이화장실,원기마을 입구,전남 구례군 토지면 원기양지길 15 원기마을 입구,1,1,1,,35.2302992,127.5894002
간이화장실,조동마을 조동교 앞,전남 구례군 토지면 조동길 30-7 조동마을 조동교 앞,1,1,1,,35.2207919,127.6031518
공중화장실,천왕봉산장앞,전남 구례군 토지면 직전길 9 천왕봉산장앞,1,3,5,,35.26469954,127.5836123
간이화장실,외곡검문소 앞,전남 구례군 토지면 외곡리 765-1 외곡검문소 앞,1,1,1,,35.2002068,127.6022675
공중화장실,기촌솔밭 앞,전남 구례군 토지면 피아골로 28 기촌솔밭 앞,1,1,3,,35.20259461,127.602698
간이화장실,팔각쉼터 앞,전남 구례군 토지면 피아골로 321 팔각쉼터 앞,1,1,1,,35.2249312,127.5997634
간이화장실,쌍바위소 앞,전남 구례군 토지면 피아골로 387 쌍바위소 앞,1,1,1,,35.22768741,127.5961628
간이화장실,솔밭야영장,전남 구례군 토지면 피아골로 565 솔밭야영장,1,1,2,,35.2380874,127.5890012
공중화장실,내동보건진료소,전남 구례군 토지면 피아골로 665 내동보건진료소,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.2461136,127.59187
공중화장실,외곡보건진료소,전남 구례군 토지면 피아골로 7 외곡보건진료소,1,1,1,(평일)09:00~18:00+(주말)09:00~18:00,35.2026844,127.6029584
간이화장실,기러기산장 아래,전남 구례군 토지면 문수길 422 기러기산장 아래,1,1,1,,35.24136793,127.5303106
공중화장실,피아골 탐방지원센터,전남 구례군 토지면 피아골로 720 피아골 탐방지원센터,1,4,9,(평일)09:00~18:00+(주말)09:00~18:00,35.25078843,127.5922553
간이화장실,피아골계곡,전남 구례군 토지면 피아골로 726 피아골계곡,1,1,1,,35.25135761,127.5920559
공중화장실,백련리 소공원,전남 구례군 구례읍 백련천길 12-7 백련리 소공원,1,1,3,,35.21116575,127.4604342
공중화장실,병방유원지 병방 다리밑,전남 구례군 구례읍 병방1길 13 병방유원지 병방 다리밑,1,2,2,,35.1681146,127.4645108
공중화장실,청계동사삼교아래,전남 곡성군 곡성읍 청계동로 523-1 청계동사삼교아래,1,1,2,,35.3134788,127.2473578
공중화장실,청계동 황토집앞,전남 곡성군 곡성읍 청계동로 457 청계동 황토집앞,1,1,2,,35.30984197,127.2578191
공중화장실,강변운동장제방,전남 곡성군 곡성읍 신기리 433 강변운동장제방,1,1,2,,35.3085866,127.2966951
공중화장실,충의공원체육시설앞,전남 곡성군 곡성읍 묘천리 76 충의공원체육시설앞,1,1,1,,35.27883409,127.2994268
공중화장실,곡성농산물판매장,전남 곡성군 삼기면 곡순로 1241-8 곡성농산물판매장,1,2,2,08:00~21:00,35.22721482,127.2268973
공중화장실,삼기면 행정복지센터,전남 곡성군 삼기면 곡순로 1430 삼기면 행정복지센터,1,2,3,평일 09:00~18:00,35.23596964,127.2117017
공중화장실,구례5일시장 내 라단지,전남 구례군 구례읍 봉동길 15-1 구례5일시장 내 라단지,1,3,6,,35.210005,127.4696379
공중화장실,봉성산 공원,전남 구례군 구례읍 봉성로 봉성산 공원,1,1,1,,35.2069428,127.4618978
공중화장실,읍사무소 1,전남 구례군 구례읍 봉성산길 12 읍사무소 1,1,2,3,(평일)09:00~18:00+(주말)09:00~18:00,35.20876579,127.4630919
공중화장실,봉동리회관옆,전남 구례군 구례읍 봉남리 산 1 봉동리회관옆,1,1,2,,35.2069428,127.4618978
공중화장실,게이트볼장 입구,전남 곡성군 석곡면 석곡12길 24-1 게이트볼장 입구,1,1,1,,35.13222261,127.2568041
공중화장실,온수천둔치 주차장,전남 곡성군 석곡면 석곡2길 5-2 온수천둔치 주차장,1,1,1,,35.13019773,127.2542691
공중화장실,석곡버스터미널,전남 곡성군 석곡면 석곡로 55-3 석곡버스터미널,1,2,2,,35.13202746,127.2531255
