구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","가절길","전북특별자치도 전주시 완산구 신봉3길 17-14 가절길","1","1","2","",35.8119191896698,127.115907849127
"공중화장실","근영","전북특별자치도 전주시 완산구 영경3길 7 근영","1","1","3","",35.8173408902559,127.124833945075
"공중화장실","한두평","전북특별자치도 전주시 완산구 한두평2길 17-3","1","2","4","",35.8138669016399,127.124909724227
"공중화장실","문학대1공원","전북특별자치도 전주시 완산구 황강서원로 73 문학대1공원","1","1","2","",35.8291884248764,127.105116399019
"공중화장실","문학대2공원","전북특별자치도 전주시 완산구 유연로 217-24 문학대2공원","1","2","7","",35.8276678972996,127.109769134349
"공중화장실","솔바람공원","전북특별자치도 전주시 완산구 우전로 130 솔바람공원","1","1","1","",35.8063900348936,127.099514211531
"공중화장실","마전숲공원","전북특별자치도 전주시 완산구 홍산4길 19 마전숲공원","1","2","7","",35.8186959926883,127.110602641367
"개방화장실","인후2동주민센터","전북특별자치도 전주시 덕진구 견훤왕궁로 244 인후2동주민센터","1","7","9","09:00-18:00",35.8398770445823,127.146327269419
"개방화장실","인후3동주민센터","전북특별자치도 전주시 덕진구 구총목로 5 인후3동주민센터","1","4","7","09:00-18:00",35.8278582986675,127.160737802441
"개방화장실","여의동주민센터","전북특별자치도 전주시 덕진구 여암2길 9 여의동주민센터","1","18","26","09:00-18:00",35.8713983971955,127.075621424865
"공중화장실","서서학동주민자치회관","전북특별자치도 전주시 완산구 공수내로 26 서서학동주민자치회관","1","4","4","09:00-18:00",35.805914129416,127.148631623773
"개방화장실","화산체육관","전북특별자치도 전주시 완산구 백제대로 310 화산체육관","1","7","10","06:00-22:00",35.8209404435339,127.124563927166
"개방화장실","빙상경기장","전북특별자치도 전주시 완산구 백제대로 310 빙상경기장","1","5","6","09:00-18:00",35.8209404435339,127.124563927166
"개방화장실","빙상경기장 지하","전북특별자치도 전주시 완산구 백제대로 310 빙상경기장 지하","1","6","5","09:00-18:00",35.8209404435339,127.124563927166
"개방화장실","실내체육관","전북특별자치도 전주시 덕진구 권삼득로 308 실내체육관","1","8","17","09:00-18:00",35.844210117865,127.129260988362
"개방화장실","인라인경기장","전북특별자치도 전주시 덕진구 보훈누리로 59 인라인경기장","1","5","7","09:00-18:00",35.8541105233299,127.127299740689
"개방화장실","게이트볼장","전북특별자치도 전주시 덕진구 보훈누리로 59 게이트볼장","1","3","6","06:00-19:00",35.8541105233299,127.127299740689
"개방화장실","한바탕국민체육센터","전북특별자치도 전주시 완산구 맏내로 99 한바탕국민체육센터","1","5","13","06:00-22:00",35.7895041767928,127.127708450933
"개방화장실","어울림국민체육센터","전북특별자치도 전주시 덕진구 보훈누리로 61 어울림국민체육센터","1","5","16","06:00-22:00",35.8550373471669,127.125784757036
"개방화장실","경륜장","전북특별자치도 전주시 완산구 백마산길 22-14 경륜장","1","10","10","09:00-18:00",35.8181863940023,127.089157152539
"개방화장실","월드컵경기장 남쪽 야외","전북특별자치도 전주시 덕진구 기린대로 1055 월드컵경기장 남쪽 야외","1","3","4","",35.8680892744234,127.064478101124
"개방화장실","월드컵경기장 동남쪽 야외","전북특별자치도 전주시 덕진구 기린대로 1055 월드컵경기장 동남쪽 야외","1","4","6","",35.8680892744234,127.064478101124
"개방화장실","월드컵경기장 동쪽 야외","전북특별자치도 전주시 덕진구 기린대로 1055 월드컵경기장 동쪽 야외","1","4","4","",35.8680892744234,127.064478101124
"개방화장실","덕진수영장","전북특별자치도 전주시 덕진구 들사평로 50 덕진수영장","1","9","10","06:00-20:00",35.8403685606612,127.125558595857
"개방화장실","삼천1동주민센터","전북특별자치도 전주시 완산구 성지산로 33 삼천1동주민센터","1","7","10","09:00-18:00",35.8008099225656,127.121602964307
"개방화장실","삼천2동주민센터","전북특별자치도 전주시 완산구 거마중앙로 49 삼천2동주민센터","1","4","4","09:00-18:00",35.7963297762711,127.122368746275
"개방화장실","삼천3동주민센터","전북특별자치도 전주시 완산구 삼천천변2길 37 삼천3동주민센터","1","5","4","09:00-18:00",35.7968983143491,127.114288473398
"개방화장실","서서학동주민센터","전북특별자치도 전주시 완산구 공수내로 24 서서학동주민센터","1","3","4","09:00-18:00",35.8057566906273,127.148695058283
"개방화장실","동서학동주민센터","전북특별자치도 전주시 완산구 서학로 26 동서학동주민센터","1","3","2","09:00-18:00",35.8094805118472,127.152233195129
"개방화장실","서신동 주민센터","전북특별자치도 전주시 완산구 서신천변14길 10 서신동 주민센터","1","4","5","09:00-18:00",35.8310696484637,127.115309610542
"개방화장실","송천1동 주민센터","전북특별자치도 전주시 덕진구 송천중앙로 116 송천1동 주민센터","1","5","4","09:00-18:00",35.8571179277133,127.121012901956
