구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"개방화장실","황제충전소","대전 유성구 대덕대로 1021 황제충전소","1","1","2","",36.4195821456876,127.379555176811
"개방화장실","SK노은주유소","대전 유성구 노은동로 79 SK노은주유소","1","1","1","",36.3676009121629,127.322951523997
"개방화장실","노은중앙교회","대전 유성구 노은동로88번길 31 노은중앙교회","1","2","2","09:00~18:00",36.3689758956092,127.324425300126
"개방화장실","노은침례교회","대전 유성구 노은서로 133 노은침례교회","1","2","1","09:00~18:00",36.3718948586424,127.315451013565
"개방화장실","GS정다운주유소","대전 유성구 북유성대로 51 GS정다운주유소","1","2","2","",36.3714257265019,127.326446850844
"개방화장실","GS충대앞주유소","대전 유성구 대학로 85 GS충대앞주유소","1","1","1","",36.3612137717701,127.343776111734
"개방화장실","GS21세기주유소","대전 유성구 유성대로 845 GS21세기주유소","1","1","1","",36.3673080046938,127.338839590207
"개방화장실","SK온천주유소","대전 유성구 현충원로 342 SK온천주유소","1","2","3","",36.3590239923426,127.308731146586
"개방화장실","유공셀프주유소","대전 유성구 유성대로 614 유공셀프주유소","1","1","1","",36.3492712029679,127.327020524407
"개방화장실","구암상사주유소","대전 유성구 유성대로654번길 32 구암상사주유소","1","1","1","",36.3516374874303,127.330664468679
"개방화장실","우진주유소","대전 유성구 유성대로654번길 1 우진주유소","1","1","1","",36.3524727442138,127.329571090593
"개방화장실","교촌에너지주유소","대전 유성구 유성대로 142 교촌에너지주유소","1","1","2","",36.310895533754,127.318109721367
"개방화장실","유통단지충전소","대전 유성구 유성대로 148 유통단지충전소","1","1","1","",36.3113196606178,127.317759472761
"개방화장실","나음타워","대전 유성구 테크노4로 137 나음타워","1","5","5","",36.4225845763664,127.388015743446
"개방화장실","천태종광수사","대전 유성구 학하서로63번길 26 천태종광수사","1","3","8","09:00~18:00",36.3425139364033,127.298027639236
"개방화장실","퍼스트오일주유소","대전 유성구 현충원로 213 퍼스트오일주유소","1","2","2","",36.3603898959351,127.294563047671
"개방화장실","동학사충전소","대전 유성구 현충원로 137 동학사충전소","1","2","2","",36.3612697498554,127.286656256962
"개방화장실","SK가스유성충전소","대전 유성구 현충원로 168 SK가스유성충전소","1","2","2","",36.3597569678892,127.290490369288
"개방화장실","계룡주유소","대전 유성구 현충원로 177 계룡주유소","1","1","2","",36.3604077678235,127.291094891459
"개방화장실","계림주유소","대전 유성구 현충원로 201 계림주유소","1","1","1","",36.3604897928765,127.293335260823
"개방화장실","GS사이언스주유소","대전 유성구 대덕대로 539 GS사이언스주유소","1","1","2","",36.3809549495373,127.378164089028
"개방화장실","한국산업안전보건공단 대전세종광역본부","대전 유성구 엑스포로339번길 60 한국산업안전보건공단 대전세종광역본부","4","2","4","09:00~18:00",36.3867951702783,127.400877562381
"공중화장실","국립중앙과학관 과학기술관","대전 유성구 대덕대로 481 국립중앙과학관 과학기술관","- 1 ","5","5","09:00~18:00",36.3771311957103,127.374989660259
"공중화장실","국립중앙과학관 어린이과학관","대전 유성구 대덕대로 481 국립중앙과학관 어린이과학관","1","4","8","09:00~18:00",36.3771311957103,127.374989660259
"공중화장실","국립중앙과학관 대전세관 청사","대전 유성구 테크노2로 214 국립중앙과학관 대전세관 청사","1","3","3","09:00~18:00",36.421557969896,127.406886101362
"공중화장실","국립대전현충원 양성평등","대전 유성구 현충원로 251 국립대전현충원 양성평등","1","3","11","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 장병4묘역","대전 유성구 현충원로 251 국립대전현충원 장병4묘역","1","5","12","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 경찰관묘역","대전 유성구 현충원로 251 국립대전현충원 경찰관묘역","1","2","3","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 현충관 옆","대전 유성구 현충원로 251 국립대전현충원 현충관 옆","1","4","6","09:00~18:00",36.3694628695816,127.302591419182
