시간,유형,메시지
"오후 1:30:52","info","[96/1397] 양산주유소 : 역지오코딩 검증 중..."
"오후 1:30:52","success","[96/1397] 양산주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:52","success","[96/1397] 양산주유소 : 주소 검색 성공[road]"
"오후 1:30:52","info","[96/1397] 양산주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 양산주유소"""
"오후 1:30:52","success","[96/1397] 양산주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 1:30:52","info","[96/1397] 양산주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:30:52","warning","[96/1397] 양산주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:52","success","[96/1397] 양산주유소 : 변환 성공"
"오후 1:30:52","info","[97/1397] 에스케이에너지㈜ : 주소 검색 시도[road]-> ""광주광역시 북구 설죽로 398"""
"오후 1:30:52","info","[97/1397] 에스케이에너지㈜ : 역지오코딩 검증 중..."
"오후 1:30:53","success","[97/1397] 에스케이에너지㈜ : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:53","success","[97/1397] 에스케이에너지㈜ : 주소 검색 성공[road]"
"오후 1:30:53","info","[97/1397] 에스케이에너지㈜ : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 에스케이에너지"""
"오후 1:30:53","warning","[97/1397] 에스케이에너지㈜ : [DOUBLE-CHECK] 시설명 위치와 불일치 (2592m)"
"오후 1:30:53","info","[97/1397] 에스케이에너지㈜ : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:30:53","success","[97/1397] 에스케이에너지㈜ : 변환 성공"
"오후 1:30:53","info","[98/1397] 엠마우스복지관 : 주소 검색 시도[road]-> ""광주광역시 북구 북문대로20번길 38"""
"오후 1:30:53","info","[98/1397] 엠마우스복지관 : 역지오코딩 검증 중..."
"오후 1:30:53","success","[98/1397] 엠마우스복지관 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:53","success","[98/1397] 엠마우스복지관 : 주소 검색 성공[road]"
"오후 1:30:53","info","[98/1397] 엠마우스복지관 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 엠마우스복지관"""
"오후 1:30:53","success","[98/1397] 엠마우스복지관 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 1:30:53","info","[98/1397] 엠마우스복지관 : 입력좌표 vs 검색좌표 거리 = 4 m"
"오후 1:30:53","warning","[98/1397] 엠마우스복지관 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:53","success","[98/1397] 엠마우스복지관 : 변환 성공"
"오후 1:30:53","info","[99/1397] 영락공원(1추모관) : 주소 검색 시도[road]-> ""광주광역시 북구 영락공원로 170, 영락공원"""
"오후 1:30:53","info","[99/1397] 영락공원(1추모관) : 역지오코딩 검증 중..."
"오후 1:30:54","success","[99/1397] 영락공원(1추모관) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:54","success","[99/1397] 영락공원(1추모관) : 주소 검색 성공[road]"
"오후 1:30:54","info","[99/1397] 영락공원(1추모관) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 영락공원"""
"오후 1:30:54","success","[99/1397] 영락공원(1추모관) : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (135m)"
"오후 1:30:54","warning","[99/1397] 영락공원(1추모관) : [DOUBLE-CHECK] 주소 번호 불일치 (170 vs 100), 하지만 위치 근접하여 허용"
"오후 1:30:54","success","[99/1397] 영락공원(1추모관) : 변환 성공"
"오후 1:30:54","warning","[100/1397] 영락공원(2추모관) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:30:54","warning","[101/1397] 영락공원(본관동 1층) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:30:54","warning","[102/1397] 영락공원(상징광장) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:30:54","warning","[103/1397] 영락공원(송화원동) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:30:54","warning","[104/1397] 영락공원(주차장) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:30:54","info","[105/1397] 예은교회 : 주소 검색 시도[road]-> ""광주광역시 북구 군왕로 168번길 50"""
"오후 1:30:54","info","[105/1397] 예은교회 : 역지오코딩 검증 중..."
"오후 1:30:54","success","[105/1397] 예은교회 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:54","success","[105/1397] 예은교회 : 주소 검색 성공[road]"
"오후 1:30:54","info","[105/1397] 예은교회 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 예은교회"""
"오후 1:30:54","warning","[105/1397] 예은교회 : [DOUBLE-CHECK] 시설명 위치와 불일치 (2267m)"
"오후 1:30:54","info","[105/1397] 예은교회 : 입력좌표 vs 검색좌표 거리 = 2 m"
"오후 1:30:54","success","[105/1397] 예은교회 : 변환 성공"
"오후 1:30:54","info","[106/1397] 오치1동 행정복지센터 : 주소 검색 시도[road]-> ""광주광역시 북구 우치로 274번길 48"""
"오후 1:30:55","info","[106/1397] 오치1동 행정복지센터 : 역지오코딩 검증 중..."
"오후 1:30:55","success","[106/1397] 오치1동 행정복지센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:55","success","[106/1397] 오치1동 행정복지센터 : 주소 검색 성공[road]"
"오후 1:30:55","info","[106/1397] 오치1동 행정복지센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 오치1동 행정복지센터"""
"오후 1:30:55","success","[106/1397] 오치1동 행정복지센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 1:30:55","info","[106/1397] 오치1동 행정복지센터 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:30:55","warning","[106/1397] 오치1동 행정복지센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:55","success","[106/1397] 오치1동 행정복지센터 : 변환 성공"
"오후 1:30:55","info","[107/1397] 오치2동 행정복지센터 : 주소 검색 시도[road]-> ""광주광역시 북구 서하로183번길 29"""
"오후 1:30:55","info","[107/1397] 오치2동 행정복지센터 : 역지오코딩 검증 중..."
"오후 1:30:55","success","[107/1397] 오치2동 행정복지센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:55","success","[107/1397] 오치2동 행정복지센터 : 주소 검색 성공[road]"
"오후 1:30:55","info","[107/1397] 오치2동 행정복지센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 오치2동 행정복지센터"""
"오후 1:30:55","success","[107/1397] 오치2동 행정복지센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 1:30:55","info","[107/1397] 오치2동 행정복지센터 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:30:55","warning","[107/1397] 오치2동 행정복지센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:55","success","[107/1397] 오치2동 행정복지센터 : 변환 성공"
"오후 1:30:55","info","[108/1397] 오치복합커뮤니티센터 : 주소 검색 시도[road]-> ""광주광역시 북구 서하로194번길 6"""
"오후 1:30:56","info","[108/1397] 오치복합커뮤니티센터 : 역지오코딩 검증 중..."
"오후 1:30:56","success","[108/1397] 오치복합커뮤니티센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:56","success","[108/1397] 오치복합커뮤니티센터 : 주소 검색 성공[road]"
"오후 1:30:56","info","[108/1397] 오치복합커뮤니티센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 오치복합커뮤니티센터"""
"오후 1:30:56","success","[108/1397] 오치복합커뮤니티센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (113m)"
"오후 1:30:56","info","[108/1397] 오치복합커뮤니티센터 : 입력좌표 vs 검색좌표 거리 = 175 m"
"오후 1:30:56","warning","[108/1397] 오치복합커뮤니티센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:56","success","[108/1397] 오치복합커뮤니티센터 : 변환 성공"
"오후 1:30:56","info","[109/1397] 오치종합사회복지관 : 주소 검색 시도[road]-> ""광주광역시 북구 서하로 194번길 6"""
"오후 1:30:56","info","[109/1397] 오치종합사회복지관 : 역지오코딩 검증 중..."
"오후 1:30:56","info","[Cache] 역지오코딩 결과 재사용: 35.185440,126.900977"
"오후 1:30:56","success","[109/1397] 오치종합사회복지관 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:56","success","[109/1397] 오치종합사회복지관 : 주소 검색 성공[road]"
"오후 1:30:56","info","[109/1397] 오치종합사회복지관 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 오치종합사회복지관"""
"오후 1:30:56","success","[109/1397] 오치종합사회복지관 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (109m)"
"오후 1:30:56","warning","[109/1397] 오치종합사회복지관 : [DOUBLE-CHECK] 주소 번호 불일치 (6 vs 8), 하지만 위치 근접하여 허용"
"오후 1:30:56","info","[109/1397] 오치종합사회복지관 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:30:56","warning","[109/1397] 오치종합사회복지관 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:56","success","[109/1397] 오치종합사회복지관 : 변환 성공"
"오후 1:30:56","info","[110/1397] 오치한전주유소 : 주소 검색 시도[road]-> ""광주광역시 북구 천지인로 91"""
"오후 1:30:57","info","[110/1397] 오치한전주유소 : 역지오코딩 검증 중..."
"오후 1:30:57","success","[110/1397] 오치한전주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:57","success","[110/1397] 오치한전주유소 : 주소 검색 성공[road]"
"오후 1:30:57","info","[110/1397] 오치한전주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 오치한전주유소"""
"오후 1:30:57","success","[110/1397] 오치한전주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (4m)"
"오후 1:30:57","info","[110/1397] 오치한전주유소 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 1:30:57","warning","[110/1397] 오치한전주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:57","success","[110/1397] 오치한전주유소 : 변환 성공"
"오후 1:30:57","info","[111/1397] 용봉동 행정복지센터 : 주소 검색 시도[road]-> ""광주광역시 북구 용주로 18번길 28"""
"오후 1:30:57","info","[111/1397] 용봉동 행정복지센터 : 역지오코딩 검증 중..."
"오후 1:30:57","success","[111/1397] 용봉동 행정복지센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:57","success","[111/1397] 용봉동 행정복지센터 : 주소 검색 성공[road]"
"오후 1:30:57","info","[111/1397] 용봉동 행정복지센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 용봉동 행정복지센터"""
"오후 1:30:58","success","[111/1397] 용봉동 행정복지센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (4m)"
"오후 1:30:58","info","[111/1397] 용봉동 행정복지센터 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:30:58","warning","[111/1397] 용봉동 행정복지센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:58","success","[111/1397] 용봉동 행정복지센터 : 변환 성공"
"오후 1:30:58","info","[112/1397] 용전IC주유소 : 주소 검색 시도[road]-> ""광주광역시 북구 우치로 842"""
"오후 1:30:58","info","[112/1397] 용전IC주유소 : 역지오코딩 검증 중..."
"오후 1:30:58","success","[112/1397] 용전IC주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:58","success","[112/1397] 용전IC주유소 : 주소 검색 성공[road]"
"오후 1:30:58","info","[112/1397] 용전IC주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 용전IC주유소"""
"오후 1:30:58","success","[112/1397] 용전IC주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 1:30:58","info","[112/1397] 용전IC주유소 : 입력좌표 vs 검색좌표 거리 = 2 m"
"오후 1:30:58","warning","[112/1397] 용전IC주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:58","success","[112/1397] 용전IC주유소 : 변환 성공"
"오후 1:30:58","info","[113/1397] 용전주유소 : 주소 검색 시도[road]-> ""광주광역시 북구 우치로 809"""
"오후 1:30:58","info","[113/1397] 용전주유소 : 역지오코딩 검증 중..."
"오후 1:30:58","success","[113/1397] 용전주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:58","success","[113/1397] 용전주유소 : 주소 검색 성공[road]"
"오후 1:30:58","info","[113/1397] 용전주유소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 용전주유소"""
"오후 1:30:59","success","[113/1397] 용전주유소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (19m)"
"오후 1:30:59","info","[113/1397] 용전주유소 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오후 1:30:59","warning","[113/1397] 용전주유소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:30:59","success","[113/1397] 용전주유소 : 변환 성공"
"오후 1:30:59","info","[114/1397] 우미프라자상가 : 주소 검색 시도[road]-> ""광주광역시 북구 평교로18번길 50"""
"오후 1:30:59","info","[114/1397] 우미프라자상가 : 역지오코딩 검증 중..."
"오후 1:30:59","success","[114/1397] 우미프라자상가 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:30:59","success","[114/1397] 우미프라자상가 : 주소 검색 성공[road]"
"오후 1:30:59","info","[114/1397] 우미프라자상가 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 우미프라자상가"""
"오후 1:30:59","success","[114/1397] 우미프라자상가 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오후 1:30:59","success","[114/1397] 우미프라자상가 : 변환 성공"
"오후 1:30:59","info","[115/1397] 우산동 행정복지센터 : 주소 검색 시도[road]-> ""광주광역시 북구 동문대로 109"""
"오후 1:30:59","info","[115/1397] 우산동 행정복지센터 : 역지오코딩 검증 중..."
"오후 1:31:00","success","[115/1397] 우산동 행정복지센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:31:00","success","[115/1397] 우산동 행정복지센터 : 주소 검색 성공[road]"
"오후 1:31:00","info","[115/1397] 우산동 행정복지센터 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 우산동 행정복지센터"""
"오후 1:31:00","warning","[115/1397] 우산동 행정복지센터 : [DOUBLE-CHECK] 시설명 위치와 불일치 (506m)"
"오후 1:31:00","info","[115/1397] 우산동 행정복지센터 : 입력좌표 vs 검색좌표 거리 = 1 m"
"오후 1:31:00","success","[115/1397] 우산동 행정복지센터 : 변환 성공"
"오후 1:31:00","info","[116/1397] 우산수영장 : 주소 검색 시도[road]-> ""광주광역시 북구 중문로 지하62, 건강복지타운 우산수영장"""
"오후 1:31:00","info","[116/1397] 우산수영장 : 역지오코딩 검증 중..."
"오후 1:31:00","success","[116/1397] 우산수영장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:31:00","success","[116/1397] 우산수영장 : 주소 검색 성공[road]"
"오후 1:31:00","info","[116/1397] 우산수영장 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 우산수영장"""
"오후 1:31:00","success","[116/1397] 우산수영장 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 1:31:00","info","[116/1397] 우산수영장 : 입력좌표 vs 검색좌표 거리 = 26 m"
"오후 1:31:00","warning","[116/1397] 우산수영장 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 1:31:00","success","[116/1397] 우산수영장 : 변환 성공"
"오후 1:31:00","info","[117/1397] 우산종합사회복지관 : 주소 검색 시도[road]-> ""광주광역시 북구 중문로 55"""
"오후 1:31:01","info","[117/1397] 우산종합사회복지관 : 역지오코딩 검증 중..."
