구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","군위교육지원청","대구 군위군 군위읍 군청로 204 군위교육지원청","1","7","6","09:00~18:00",36.243025975617,128.574062703222
"개방화장실","농림축산식품부 국립농산물품질관리원 군위분소","대구 군위군 군위읍 동서길 29 농림축산식품부 국립농산물품질관리원 군위분소","1","2","2","09:00~18:00",36.236421,128.565071
"공중화장실","창평지 친환경 생태공원","대구 군위군 부계면 창평리 1525 창평지 친환경 생태공원","1","2","4","",36.090543,128.682416
"공중화장실","서부3리마을회관","대구 군위군 군위읍 중앙6길 9 서부3리마을회관","1","5","6","",36.240078,128.567236
"공중화장실","군위시장","대구 군위군 군위읍 중앙5길 4 군위시장","1","4","8","",36.238637,128.567126
"공중화장실","군위읍사무소","대구 군위군 군위읍 중앙길 134 군위읍사무소","1","4","2","",36.239998,128.568653
"이동화장실","원산교 입구","대구 군위군 의흥면 원산리 1313-20 원산교 입구","1","1","1","",36.171091,128.717546
"이동화장실","읍내2리 쉼터","대구 군위군 의흥면 읍내리 249-2 읍내2리 쉼터","1","1","1","",36.172492,128.717597
"공중화장실","의흥팔공주유소","대구 군위군 의흥면 금양리 29 의흥팔공주유소","1","1","2","",36.1428634546489,128.744943514345
"공중화장실","의흥면사무소","대구 군위군 의흥면 읍내길 39 의흥면사무소","1","2","2","",36.175798,128.715212
"개방화장실","의흥보건지소","대구 군위군 의흥면 읍내길 25 의흥보건지소","1","2","2","09:00~18:00",36.176275,128.71381
"공중화장실","의흥119안전센터","대구 군위군 의흥면 읍내길 23 의흥119안전센터","1","2","3","",36.176697,128.713907
"공중화장실","의흥시장","대구 군위군 의흥면 읍내5길 7 의흥시장","1","1","3","",36.174155,128.716319
"공중화장실","연계주유소","대구 군위군 의흥면 동부로 788 연계주유소","1","1","1","",36.168377,128.744038
"공중화장실","강변주유소","대구 군위군 의흥면 동부로 1270 강변주유소","1","2","2","",36.174623,128.694336
"공중화장실","나호교","대구 군위군 우보면 나호리 444-4 나호교","1","1","1","",36.188363,128.649601
"공중화장실","나봉교 건너 좌측","대구 군위군 우보면 봉산리 691-1 나봉교 건너 좌측","1","1","1","",36.181219,128.62954
"이동화장실","자전거도로 옆","대구 군위군 우보면 나호리 1231 자전거도로 옆","1","1","1","",36.184532,128.623331
"공중화장실","이화주유소","대구 군위군 우보면 동부로 1616 이화주유소","1","1","1","",36.193792,128.667623
"공중화장실","우보S Oil주유소","대구 군위군 우보면 이화길 118-1 우보S Oil주유소","1","1","1","",36.194667,128.663477
"공중화장실","우보시장","대구 군위군 우보면 이화3길 6-15 우보시장","1","1","5","",36.19484,128.664202
"공중화장실","우보우체국","대구 군위군 우보면 이화길 113 우보우체국","1","1","1","",36.194843,128.66296
"공중화장실","우보면사무소","대구 군위군 우보면 이화길 105 우보면사무소","1","1","1","",36.194944,128.661804
"이동화장실","대율리 입구 주차장 옆","대구 군위군 부계면 대율리 1357-1 대율리 입구 주차장 옆","1","2","4","",36.059177,128.654189
"공중화장실","삼국유사테마파크","대구 군위군 의흥면 일연테마로 100 삼국유사테마파크","1","7","16","09:00~18:00",36.164019,128.696621
"공중화장실","버스터미널","대구 군위군 군위읍 중앙길 12 버스터미널","1","1","5","",36.230002,128.568555
"공중화장실","효령우체국","대구 군위군 효령면 치산효령로 2407 효령우체국","1","1","1","09:00~18:00",36.156592,128.584368
"공중화장실","의흥우체국","대구 군위군 의흥면 읍내2길 4 의흥우체국","1","1","4","09:00~18:00",36.175611,128.715422
"공중화장실","부계우체국","대구 군위군 부계면 창평길 5 부계우체국","1","2","2","",36.100489,128.663884
"공중화장실","군위우체국","대구 군위군 군위읍 중앙길 82 군위우체국","1","2","2","09:00~18:00",36.235666,128.566905
