구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"간이화장실","달방공원 환경공원","강원특별자치도 동해시 신흥동 24-3 달방공원 환경공원","1","1","1","",37.51717,129.0215
"간이화장실","갯목 입구","강원특별자치도 동해시 구미동 422-3 갯목 입구","1","1","1","",37.48528,129.1265
"공중화장실","부곡 돌담마을 해안숲공원","강원특별자치도 동해시 부곡복개로 111-1 부곡 돌담마을 해안숲공원","1","1","3","",37.53626,129.1144
"간이화장실","만우솔밭","강원특별자치도 동해시 만우동 58-3 만우솔밭","1","1","1","",37.56469,129.0752
"간이화장실","호해정","강원특별자치도 동해시 공단1로 316 호해정","1","1","1","",37.48818,129.1444
"간이화장실","해돋이공원","강원특별자치도 동해시 발한동 산 9-4 해돋이공원","1","1","1","",37.55298,129.1091
"간이화장실","항골 게이트볼장","강원특별자치도 동해시 천곡동 1088-2 항골 게이트볼장","1","1","1","",37.5237,129.1035
"공중화장실","한섬해안길","강원특별자치도 동해시 한섬해안길 71","1","1","1","",37.52541,129.1234
"공중화장실","하평해변","강원특별자치도 동해시 평릉동 산 32-13 하평해변","1","2","1","",37.53486,129.1156
"공중화장실","전천 이원교차로","강원특별자치도 동해시 이원길 103 전천 이원교차로","1","1","4","",37.48133,129.1036
"간이화장실","전천 하천변 3","강원특별자치도 동해시 나안동 104-6 전천 하천변 3","1","1","1","",37.48305,129.1114
"간이화장실","전천 하천변 1","강원특별자치도 동해시 송정동 51 전천 하천변 1","1","1","1","",37.48837,129.1345
"간이화장실","쌍용자원개발운동장","강원특별자치도 동해시 삼화동 648 쌍용자원개발운동장","1","1","1","",37.4688929456085,129.037133187662
"개방화장실","치매안심센터","강원특별자치도 평창군 평창읍 종부로 61 치매안심센터","1","2","2","09:00~18:00",37.3604916716915,128.388851223242
"개방화장실","정신건강복지센터","강원특별자치도 평창군 평창읍 종부로 61 정신건강복지센터","1","2","3","09:00~18:00",37.3604916716915,128.388851223242
"개방화장실","건강생활지원센터","강원특별자치도 평창군 진부면 석두로 12-6 건강생활지원센터","1","4","9","09:00~18:00",37.6355393498211,128.554044230911
"개방화장실","평창읍사무소","강원특별자치도 평창군 평창읍 중리 355-1 평창읍사무소","1","6","6","평일 09:00~18:00",37.3687473158691,128.397302158568
"공중화장실","바위공원","강원특별자치도 평창군 평창읍 바위공원길 86","1","2","5","",37.3743900146623,128.411070809441
"공중화장실","평창전통시장","강원특별자치도 평창군 평창읍 평창중앙로 27-26 평창전통시장","1","3","6","09:00~18:00",37.3672450707658,128.394790682706
"공중화장실","종부둔치","강원특별자치도 평창군 평창읍 종부로 21-8 종부둔치","1","3","5","",37.3641134319935,128.390560563536
"개방화장실","대화면사무소","강원특별자치도 평창군 대화면 남산1길 28 대화면사무소","1","2","2","09:00~18:00",37.5009456513186,128.458461614412
"공중화장실","평창 전통시장","강원특별자치도 평창군 평창읍 평창중앙로 27-26 평창 전통시장","1","3","5","08:00-20:00",37.3672450707658,128.394790682706
"공중화장실","대화전통시장","강원특별자치도 평창군 대화면 대화3길 41 대화전통시장","1","2","4","10:00-17:00",37.5006930709428,128.454718125783
"공중화장실","봉평 전통시장","강원특별자치도 평창군 봉평면 허생원장터길 15 봉평 전통시장","1","3","5","09:00-18:00",37.6155893406747,128.37728111601
"공중화장실","진부 전통시장","강원특별자치도 평창군 진부면 진부새싹길 11 진부 전통시장","1","2","3","09:00-09:00",37.6371194205213,128.557262987811
"간이화장실","신흥마을 버스종점","강원특별자치도 동해시 신흥동 277-7 신흥마을 버스종점","1","1","1","",37.5244,129.0151
"간이화장실","승지솔밭해우소","강원특별자치도 동해시 부곡동 산 136-2 승지솔밭해우소","1","3","3","",37.53868,129.0728
"간이화장실","생태탐방로 입구","강원특별자치도 동해시 서학길 202 생태탐방로 입구","1","1","2","",37.51233,129.0005
"간이화장실","삼화운동장","강원특별자치도 동해시 이로동 157-3 삼화운동장","1","1","1","",37.48912,129.0675
"개방화장실","동해꿈빛마루도서관","강원특별자치도 동해시 천곡로 114 동해꿈빛마루도서관","1","9","18","09:00~22:00(휴관일 제외)",37.52403,129.1182
"개방화장실","근로복지공단 동해병원 본관","강원특별자치도 동해시 하평로 11 근로복지공단 동해병원 본관","1","4","6","07:00~22:00",37.53218,129.1062
"개방화장실","동해고용센터","강원특별자치도 동해시 동해대로 4921 동해고용센터","1","4","3","평일(09:00∼18:00)",37.48528,129.1111
"공중화장실","봉평전통시장","강원특별자치도 평창군 봉평면 기풍3길 19 봉평전통시장","1","3","12","09:00-18:00",37.6151981454326,128.376394584188
